ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
26_904_3056_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,CNG,km,kg CO2e,0.03211
26_904_3057_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,LPG,km,kg CO2e,0.02093
26_904_3058_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Unknown,km,kg CO2e,0.04518
26_904_3059_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02524
26_904_3060_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0.01022
26_904_3053_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Diesel,miles,kg CO2e,0.06603
26_904_3054_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Petrol,miles,kg CO2e,0.07977
26_904_3055_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Hybrid,miles,kg CO2e,0.04824
26_904_3056_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,CNG,miles,kg CO2e,0.05167
26_904_3057_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,LPG,miles,kg CO2e,0.03368
26_904_3058_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Unknown,miles,kg CO2e,0.07271
26_904_3059_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04063
26_904_3060_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.01645
26_904_3061_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Diesel,km,kg CO2e,0.0507
26_904_3062_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Petrol,km,kg CO2e,0.07528
26_904_3063_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Hybrid,km,kg CO2e,0.03961
26_904_3064_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,CNG,km,kg CO2e,0.04876
26_904_3065_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,LPG,km,kg CO2e,0.03179
26_904_3066_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Unknown,km,kg CO2e,0.05764
26_904_3067_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03221
26_904_3068_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0.01088
26_904_3061_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Diesel,miles,kg CO2e,0.08159
26_904_3062_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Petrol,miles,kg CO2e,0.12115
26_904_3063_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Hybrid,miles,kg CO2e,0.06374
26_904_3064_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,CNG,miles,kg CO2e,0.07847
26_904_3065_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,LPG,miles,kg CO2e,0.05115
26_904_3066_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Unknown,miles,kg CO2e,0.09276
26_904_3067_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.05184
26_904_3068_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.0175
26_904_3069_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Diesel,km,kg CO2e,0.04146
26_904_3070_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Petrol,km,kg CO2e,0.04599
26_904_3071_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,,Hybrid,km,kg CO2e,0.03315
