ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3007_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,miles,kg CO2e of CO2 per unit,0.2271
25_300_3007_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,miles,kg CO2e of CH4 per unit,0.00048
25_300_3007_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,miles,kg CO2e of N2O per unit,0.00084
25_300_3008_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.09123
25_300_3008_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.09047
25_300_3008_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00036
25_300_3008_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.0004
25_300_3009_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e,0.06078
25_300_3009_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.06004
25_300_3009_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00031
25_300_3009_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00043
25_300_3010_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e,0.14517
25_300_3010_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of CO2 per unit,0.14349
25_300_3010_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3010_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3011_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e,0.16123
25_300_3011_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of CO2 per unit,0.16055
25_300_3011_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3011_4_4,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3250_4_1,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,km,kg CO2e,
25_300_3250_4_2,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3250_4_3,Scope 3,Business travel- land,Cars (by market segment),Lower medium,,Hybrid,km,kg CO2e of CH4 per unit,
